Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
4900.0,1,1.0,2,74,1.0,1000000,1,0,0,5051.0
2077.4327,1,1.0,2,57,1.0,1000000,1,1,1,5051.0
50.0,1,1.0,1,74,1.0,3500000,1,0,0,5051.0
990.0,3,2.0,0,204,1.0,5000000,1,1,1,5051.0
425.0,1,1.0,2,204,1.0,2200000,1,1,0,5176.0
750.0,2,2.0,2,183,1.0,13000000,0,0,1,11291.5
1400.0,3,3.0,1,322,2.0,34000000,1,0,1,11291.5
850.0,2,2.0,2,183,2.0,8500000,1,1,1,14888.0
750.0,2,2.0,2,183,2.0,11500000,0,0,1,14888.0
2600.0,4,5.0,1,114,3.0,52500000,1,0,1,14888.0
800.0,2,2.0,1,183,1.0,12000000,1,0,1,14888.0
550.0,2,2.0,1,183,2.0,10700000,1,1,1,14888.0
700.0,2,2.0,1,183,1.0,9000000,1,1,0,14888.0
900.0,3,2.0,1,156,1.0,6200000,1,1,0,14888.0
100.0,3,2.0,1,183,1.0,17000000,1,1,1,14888.0
900.0,2,3.0,1,184,2.0,12500000,1,1,1,14888.0
1500.0,2,2.0,1,183,3.0,13000000,1,0,1,14888.0
650.0,3,2.0,2,156,3.0,4200000,1,1,1,14888.0
2000.0,4,4.0,1,183,2.0,36000000,1,0,1,14888.0
500.0,1,1.0,2,183,2.0,2300000,1,1,0,14888.0
1125.0,2,2.0,2,183,2.0,8100000,1,1,1,7200.0
1300.0,3,3.0,1,183,1.0,10000000,1,1,1,7200.0
1290.0,3,2.0,1,183,2.0,20000000,1,1,1,7200.0
1350.0,3,3.0,1,322,2.0,30000000,1,0,1,7200.0
1400.0,3,3.0,1,322,1.0,30000000,1,0,1,21429.0
1700.0,3,3.0,2,322,2.0,30000000,1,0,1,21429.0
450.0,1,1.0,2,98,1.0,3300000,1,1,0,11291.5
750.0,2,1.0,2,129,1.0,7350000,1,1,0,11291.5
1500.0,4,1.0,2,100,1.0,12500000,1,1,0,11291.5
400.0,1,1.0,1,98,1.0,3500000,1,1,0,11291.5
650.0,2,2.0,2,98,1.0,6500000,1,1,1,11291.5
900.0,2,2.0,0,98,2.0,6900000,1,1,1,7666.0
400.0,1,1.0,2,98,1.0,3600000,1,1,1,7666.0
900.0,3,2.0,1,98,2.0,13500000,1,1,0,7666.0
1000.0,3,2.0,0,53,1.0,9200000,1,1,0,9200.0
405.0,1,1.0,2,98,1.0,2500000,1,1,0,9200.0
1700.0,3,2.0,0,53,1.0,17000000,1,1,0,9200.0
800.0,3,2.0,1,99,1.0,9030000,1,1,0,9200.0
1076.39,3,2.0,2,98,10.0,9300000,1,1,1,8640.0
750.0,2,1.0,1,83,2.0,6500000,1,0,0,8640.0
460.0,2,1.0,2,98,2.0,3300000,1,1,1,8640.0
370.0,1,1.0,2,98,2.0,2400000,1,1,1,6486.0
1800.0,3,3.0,1,98,1.0,15000000,1,0,1,8333.0
1080.0,3,1.0,2,99,1.0,7000000,1,0,0,8333.0
350.0,1,1.0,2,80,1.0,4200000,1,1,0,12000.0
500.0,2,1.0,0,99,1.0,5800000,1,1,0,12000.0
900.0,3,2.0,1,98,1.0,4800000,1,1,0,12000.0
800.0,2,2.0,1,98,1.0,7500000,1,1,0,9375.0
350.0,1,1.0,2,59,1.0,3000000,1,1,0,9375.0
430.556,1,1.0,2,99,1.0,4300000,1,1,0,9375.0
500.0,1,1.0,1,98,1.0,2600000,1,1,1,5200.0
1450.0,2,2.0,2,99,1.0,7000000,1,1,0,5200.0
800.0,2,2.0,2,98,1.0,6000000,1,1,1,7500.0
1000.0,2,2.0,1,98,1.0,6700000,1,1,0,6700.0
1000.0,3,3.0,0,82,1.0,9500000,1,1,0,9500.0
1600.0,3,2.0,1,53,1.0,17000000,1,1,0,10625.0
900.0,2,2.0,1,352,1.0,8000000,1,1,0,11291.5
1500.0,3,3.0,1,352,1.0,12000000,1,1,0,11291.5
1050.0,2,2.0,1,352,1.0,9000000,1,1,0,11291.5
1300.0,3,2.0,1,300,2.0,11500000,1,1,0,11291.5
1600.0,4,3.0,0,187,1.0,20000000,1,1,0,11291.5
900.0,2,2.0,1,245,1.0,8550000,1,1,0,11291.5
1350.0,4,4.0,1,2,1.0,10500000,1,1,0,11291.5
1000.0,3,2.0,0,107,2.0,12000000,1,1,0,11291.5
1400.0,3,2.0,2,316,1.0,11000000,1,1,0,11291.5
975.0,3,2.0,1,352,1.0,12000000,1,1,0,11291.5
900.0,2,2.0,2,186,114.0,9000000,1,1,0,11291.5
1100.0,2,2.0,1,352,114.0,10000000,1,1,0,11291.5
950.0,2,2.0,2,352,114.0,8100000,1,1,0,11291.5
1300.0,3,3.0,0,352,1.0,9200000,1,1,0,11291.5
1459.0,3,3.0,1,352,1.0,14200000,1,1,0,11291.5
1000.0,2,2.0,1,310,1.0,7500000,1,1,0,11291.5
1100.0,2,2.0,1,300,1.0,9500000,1,1,0,11291.5
1450.0,3,2.0,0,310,1.0,14000000,1,1,0,9655.0
1450.0,3,3.0,1,2,1.0,11600000,1,1,0,9655.0
1150.0,3,3.0,1,352,1.0,12000000,1,1,0,9655.0
780.0,2,2.0,1,352,1.0,7500000,1,1,0,9655.0
1300.0,3,2.0,1,10,2.0,9800000,1,1,0,9655.0
1350.0,3,3.0,1,217,1.0,12000000,1,1,0,9655.0
1200.0,3,2.0,1,182,1.0,12500000,1,1,0,9655.0
1460.0,3,3.0,1,242,1.0,16500000,1,1,0,9655.0
1460.0,3,3.0,2,352,1.0,12000000,1,1,0,9655.0
1100.0,2,2.0,2,352,1.0,7200000,1,1,0,9655.0
1500.0,3,3.0,0,38,2.0,15000000,1,1,0,10000.0
1050.0,2,2.0,1,134,1.0,10000000,1,1,0,10000.0
1350.0,3,3.0,1,117,1.0,11000000,1,1,0,10000.0
1500.0,2,2.0,0,118,2.0,24700000,0,0,0,16466.0
976.0,2,2.0,0,118,2.0,24900000,0,0,0,25512.0
540.0,2,1.0,1,3,1.0,3600000,1,0,1,25512.0
450.0,1,1.0,1,29,1.0,1700000,1,0,1,25512.0
900.0,2,2.0,2,329,1.0,11000000,1,1,0,25512.0
979.5149,2,2.0,2,119,1.0,24800000,0,0,0,30000.0
945.0,2,2.0,1,119,1.0,24900000,0,0,0,30000.0
976.0,2,2.0,2,119,2.0,24900000,0,0,0,30000.0
1531.0,2,2.0,2,118,2.0,25900000,0,0,0,16917.0
1000.0,2,2.0,2,329,2.0,11700000,1,1,1,16917.0
750.0,3,2.0,0,329,2.0,13500000,1,1,0,16917.0
900.0,3,2.0,0,4,1.0,5500000,1,1,1,16917.0
1512.0,2,2.0,2,118,1.0,30000000,0,0,0,19841.0
35.0,3,2.0,1,3,2.0,4950000,1,1,0,19841.0
1500.0,3,2.0,1,329,1.0,16000000,1,1,0,19841.0
2907.0,4,4.0,1,329,1.0,30000000,1,1,0,10320.0
2210.0,4,3.0,1,329,1.0,41000000,1,1,1,10320.0
750.0,2,2.0,1,4,1.0,3800000,1,1,1,10320.0
588.0,2,2.0,2,140,2.0,1800000,1,0,0,10320.0
540.0,2,1.0,2,361,2.0,1500000,1,1,1,2778.0
1100.0,3,3.0,1,329,2.0,12500000,1,1,0,2778.0
550.0,2,1.0,1,29,2.0,1600000,1,1,0,2778.0
750.0,3,2.0,1,28,1.0,2400000,1,1,1,2778.0
1260.0,3,2.0,1,3,1.0,7000000,1,1,1,5556.0
675.0,2,2.0,2,4,1.0,3100000,1,1,1,5556.0
810.0,2,2.0,1,329,1.0,14500000,1,1,0,5556.0
2000.0,4,4.0,1,329,1.0,27500000,1,1,1,5556.0
1775.0,3,3.0,1,339,1.0,25500000,0,0,0,14366.0
1135.0,3,3.0,0,339,2.0,25000000,0,1,0,14366.0
1252.0,2,2.0,1,339,1.0,18500000,0,0,0,14776.0
2000.0,4,4.0,1,339,1.0,39700000,0,0,0,14776.0
530.0,4,1.0,1,96,1.0,6800000,1,1,0,14776.0
1332.0,3,2.0,1,30,1.0,6540000,1,1,1,14776.0
1017.0,3,3.0,1,339,1.0,22000000,1,0,0,14776.0
1775.0,3,3.0,1,339,1.0,25500000,0,0,0,14366.0
987.0,2,2.0,1,339,1.0,17000000,1,0,0,14366.0
1912.0,3,3.0,1,339,1.0,27500000,0,0,0,14382.0
2805.0,4,4.0,2,339,2.0,52300000,0,1,0,14092.0
1500.0,3,3.0,2,78,2.0,16000000,1,1,0,14092.0
1280.0,3,3.0,0,152,2.0,15000000,1,1,1,14092.0
1775.0,3,3.0,1,339,1.0,25500000,0,0,0,14366.0
675.0,2,2.0,1,152,1.0,10000000,1,1,1,14815.0
576.0,2,2.0,2,243,1.0,5000000,1,1,0,14815.0
1206.0,3,3.0,1,152,1.0,20000000,1,1,1,16584.0
1143.0,2,2.0,2,77,1.0,16000000,1,1,0,125984.0
345.0,1,1.0,1,152,1.0,5500000,1,1,1,125984.0
720.0,2,1.0,1,96,1.0,7000000,1,1,1,9722.0
468.0,2,2.0,2,152,1.0,4100000,1,1,1,8761.0
1600.0,3,3.0,1,153,1.0,24000000,1,0,1,8761.0
950.0,2,2.0,0,77,1.0,12500000,1,1,0,8761.0
535.0,2,1.0,0,96,1.0,3900000,1,0,0,7290.0
1200.0,3,2.0,1,152,1.0,14500000,1,1,1,7290.0
1501.0,3,2.0,1,339,1.0,20000000,0,1,0,13324.0
1135.0,3,3.0,0,339,2.0,24500000,0,1,0,13324.0
1200.0,3,2.0,1,339,1.0,20900000,0,1,0,13324.0
2200.0,3,3.0,1,339,1.0,43100000,1,0,0,13324.0
1240.0,3,3.0,2,85,1.0,18000000,1,1,0,11291.5
3002.0,4,5.0,1,86,2.0,50000000,1,1,0,11291.5
1350.0,3,2.0,2,223,1.0,18500000,1,1,0,11291.5
2300.0,4,5.0,1,223,3.0,46500000,1,0,0,11291.5
1429.0,3,3.0,2,223,2.0,17500000,1,1,0,11291.5
2430.0,4,5.0,1,223,2.0,42500000,1,1,0,11291.5
1450.0,3,3.0,1,86,2.0,15500000,1,0,0,11291.5
1250.0,2,2.0,0,86,2.0,15000000,1,1,0,11291.5
2800.0,4,4.0,2,86,2.0,40000000,1,1,0,14285.0
1646.0,3,3.0,2,86,1.0,20000000,1,1,0,12151.0
900.0,2,2.0,1,223,1.0,6700000,1,1,0,12151.0
1250.0,3,2.0,1,86,1.0,16000000,1,1,0,12151.0
900.0,3,2.0,2,223,1.0,8000000,1,1,1,8889.0
1590.0,3,2.0,2,86,2.0,25000000,1,0,0,8889.0
990.0,3,2.0,2,223,2.0,25000000,1,1,0,8889.0
2282.0,4,5.0,2,86,2.0,37500000,1,1,0,8889.0
1260.0,3,3.0,1,86,1.0,25000000,1,1,0,8889.0
1457.0,3,3.0,2,223,1.0,23000000,1,1,0,8889.0
1400.0,3,2.0,1,223,2.0,17500000,1,1,0,8889.0
2175.0,4,4.0,2,85,1.0,44000000,1,1,0,8889.0
1450.0,3,3.0,1,86,2.0,15000000,1,0,0,8889.0
2800.0,4,5.0,1,86,2.0,42500000,1,1,0,15178.0
861.112,2,2.0,0,223,2.0,5000000,1,1,1,5806.0
2282.0,4,5.0,2,86,2.0,38000000,1,1,0,5806.0
1753.0,3,3.0,2,86,1.0,19000000,1,1,0,10838.0
2659.0,4,5.0,2,223,3.0,43500000,1,1,0,10838.0
1550.0,3,2.0,2,223,3.0,19500000,1,1,0,10838.0
1470.0,3,2.0,1,86,2.0,14200000,1,0,0,10838.0
702.0,3,2.0,1,223,2.0,14200000,1,1,0,10838.0
1138.0,2,2.0,1,223,2.0,13500000,1,0,0,10838.0
1600.0,3,3.0,1,319,2.0,21000000,1,0,1,11291.5
1600.0,3,3.0,1,319,1.0,22500000,1,1,1,11291.5
1250.0,2,4.0,1,318,1.0,19000000,1,1,1,11291.5
810.0,3,2.0,1,320,1.0,7500000,1,1,1,11291.5
585.0,2,2.0,1,311,1.0,4000000,1,1,1,11291.5
1700.0,3,3.0,2,311,2.0,8000000,1,1,1,11291.5
1800.0,3,4.0,1,319,2.0,19000000,1,1,0,10556.0
600.0,1,1.0,2,320,2.0,7000000,1,0,0,10556.0
1250.0,3,3.0,2,230,1.0,5800000,1,0,1,10556.0
600.0,3,2.0,1,311,1.0,8000000,1,1,1,10556.0
1600.0,3,4.0,2,319,1.0,18800000,1,1,0,10556.0
1100.0,3,2.0,1,230,1.0,6000000,1,0,1,10556.0
450.0,1,1.0,2,230,1.0,2200000,1,0,0,10556.0
855.0,3,2.0,1,311,1.0,6500000,1,1,1,10556.0
1291.668,3,2.0,2,319,1.0,23500000,1,1,0,10556.0
1300.0,2,2.0,1,319,2.0,16000000,1,1,0,12307.0
1350.0,3,3.0,2,319,2.0,20000000,1,1,0,12307.0
900.0,2,2.0,2,319,2.0,5500000,1,0,1,12307.0
850.0,2,2.0,1,319,1.0,13500000,1,1,0,15882.0
1650.0,3,3.0,1,319,1.0,22500000,1,1,1,15882.0
650.0,2,2.0,2,230,1.0,3800000,1,1,0,15882.0
630.0,2,2.0,1,12,1.0,4600000,1,1,1,65714.0
1250.0,2,1.0,1,319,2.0,17500000,1,1,0,65714.0
1800.0,4,3.0,0,230,2.0,5500000,1,0,1,65714.0
1500.0,3,3.0,1,319,2.0,22500000,1,1,1,65714.0
1100.0,2,2.0,1,319,1.0,12500000,1,1,0,11363.0
1400.0,3,2.0,1,319,2.0,19000000,1,1,0,13571.0
1300.0,2,2.0,1,319,2.0,15500000,1,1,0,11923.0
1100.0,2,2.0,1,319,2.0,13500000,1,1,0,12272.0
1600.0,3,3.0,1,319,2.0,21000000,1,1,0,13125.0
2250.0,4,4.0,1,256,2.0,50000000,1,0,1,11291.5
2592.0,4,3.0,2,252,2.0,42500000,1,1,1,11291.5
1800.0,4,4.0,2,259,2.0,45500000,0,0,1,11291.5
1700.0,3,3.0,1,252,2.0,23000000,1,1,1,11291.5
1640.0,3,3.0,2,259,1.0,12000000,1,1,0,11291.5
2572.0,3,3.0,0,259,4.0,35000000,1,1,0,13608.0
2100.0,3,3.0,1,257,1.0,25000000,1,1,1,11905.0
1620.0,3,3.0,1,258,1.0,29000000,1,0,1,11905.0
2250.0,3,3.0,1,259,2.0,20500000,1,1,0,11905.0
2445.0,4,4.0,1,87,1.0,52500000,1,1,0,11905.0
2250.0,4,4.0,2,252,2.0,37500000,1,0,1,11905.0
800.0,2,2.0,1,256,2.0,7500000,1,1,0,11905.0
1450.0,3,3.0,1,255,2.0,32500000,1,1,1,11905.0
1440.0,3,3.0,2,258,2.0,24500000,1,1,1,11905.0
1800.0,3,3.0,1,252,2.0,27500000,1,0,1,11905.0
195.0,3,3.0,1,258,1.0,28000000,0,0,1,11905.0
807.2925,2,1.0,1,258,1.0,8000000,1,1,1,9909.0
1000.0,2,2.0,1,254,1.0,7800000,1,1,0,7800.0
900.0,2,2.0,1,31,1.0,15000000,1,1,1,16667.0
1800.0,3,3.0,0,253,1.0,27500000,1,1,1,15278.0
17010.0,3,3.0,1,259,2.0,25000000,1,1,1,15278.0
2340.0,4,4.0,1,253,1.0,26000000,1,1,1,15278.0
1350.0,3,3.0,2,253,1.0,23500000,1,1,0,15278.0
464.0,3,1.0,2,31,1.0,4200000,1,1,1,15278.0
954.0,2,2.0,2,253,1.0,10000000,1,1,1,15278.0
1155.0,2,2.0,1,228,1.0,18500000,1,1,1,15278.0
700.0,2,2.0,2,7,1.0,16500000,1,1,0,11291.5
980.0,2,2.0,1,321,2.0,13800000,1,1,0,11291.5
1350.0,3,3.0,1,209,2.0,21000000,1,1,0,11291.5
1800.0,3,3.0,1,112,2.0,22500000,1,1,0,11291.5
968.751,2,2.0,1,13,2.0,15000000,1,1,0,11291.5
1250.0,3,3.0,1,209,2.0,20000000,1,0,0,11291.5
1800.0,3,3.0,0,13,2.0,20000000,1,0,0,11291.5
1400.0,3,2.0,1,321,2.0,26000000,1,1,1,11291.5
1000.0,3,3.0,1,209,2.0,19500000,1,1,0,11291.5
1800.0,4,2.0,1,337,1.0,21500000,1,1,0,11291.5
1500.0,3,3.0,2,7,1.0,26500000,1,0,0,11291.5
1600.0,3,3.0,1,209,2.0,20000000,1,1,0,12500.0
1400.0,3,3.0,0,210,1.0,18000000,1,1,0,12500.0
1400.0,3,2.0,2,7,1.0,19000000,1,1,0,12500.0
2700.0,4,4.0,2,125,2.0,36500000,1,1,1,12500.0
1100.0,2,2.0,2,7,2.0,15000000,1,1,0,12500.0
1200.0,2,2.0,1,7,2.0,17500000,1,1,0,12500.0
1400.0,2,2.0,1,7,2.0,14000000,1,1,0,12500.0
1500.0,3,3.0,1,249,2.0,21000000,1,1,0,12500.0
1320.0,3,2.0,2,7,2.0,15600000,1,1,0,12500.0
1300.0,3,3.0,2,250,2.0,19000000,1,1,0,12500.0
1150.0,2,2.0,2,209,1.0,16500000,1,1,0,12500.0
1440.0,3,3.0,2,7,1.0,19000000,1,1,0,12500.0
1400.0,2,2.0,2,225,1.0,16500000,1,1,0,12500.0
450.0,1,1.0,1,7,1.0,3000000,1,1,1,12500.0
1300.0,2,2.0,1,359,1.0,15000000,1,1,0,11538.0
1200.0,2,2.0,2,225,1.0,14300000,1,1,0,11538.0
1300.0,3,2.0,2,225,1.0,18500000,1,1,0,11538.0
1400.0,3,3.0,0,338,1.0,19000000,1,1,0,11538.0
1400.0,3,3.0,1,7,1.0,19000000,1,1,0,11538.0
500.0,2,2.0,1,122,1.0,3300000,1,0,1,11291.5
700.0,2,2.0,1,122,1.0,3800000,1,0,1,11291.5
900.0,3,3.0,1,122,1.0,7000000,1,0,1,11291.5
1260.0,3,3.0,1,147,2.0,16500000,1,1,1,11291.5
950.0,3,2.0,1,122,1.0,8000000,1,0,0,11291.5
405.0,1,1.0,2,73,1.0,5600000,1,1,1,11291.5
1800.0,2,2.0,0,147,1.0,21000000,1,1,1,11291.5
1300.0,3,3.0,1,147,2.0,21000000,1,1,1,11291.5
1000.0,3,3.0,1,122,2.0,8600000,1,0,0,11291.5
900.0,3,2.0,1,116,2.0,6600000,1,1,0,11291.5
1800.0,3,3.0,1,122,2.0,14000000,1,1,1,11291.5
720.0,2,2.0,2,122,2.0,4700000,1,1,1,11291.5
1485.0,3,3.0,2,270,1.0,30000000,1,1,0,11291.5
1600.0,3,3.0,1,147,2.0,26000000,1,1,1,11291.5
1200.0,2,2.0,0,94,2.0,18500000,1,1,0,11291.5
900.0,2,2.0,1,90,2.0,6500000,1,1,0,11291.5
900.0,2,2.0,2,147,2.0,15000000,1,1,0,11291.5
800.0,2,2.0,1,150,1.0,8000000,1,1,1,10000.0
1150.0,2,3.0,1,94,2.0,16100000,1,1,0,10000.0
900.0,3,3.0,1,122,1.0,6800000,1,0,1,10000.0
1070.0,3,2.0,0,148,1.0,6800000,1,1,0,10000.0
1050.0,2,2.0,2,148,1.0,9000000,1,1,0,10000.0
1000.0,2,2.0,1,149,1.0,18000000,1,1,1,18000.0
1550.0,3,3.0,2,185,2.0,27500000,1,1,1,18000.0
1300.0,3,2.0,2,95,1.0,13500000,1,1,0,18000.0
810.0,2,2.0,1,147,1.0,14000000,1,0,1,18000.0
900.0,2,2.0,0,147,1.0,9000000,1,1,1,18000.0
1200.0,2,2.0,2,94,1.0,16000000,1,1,0,18000.0
1000.0,2,3.0,1,148,1.0,11000000,1,1,0,18000.0
720.0,2,2.0,2,122,1.0,5500000,0,0,1,18000.0
2520.0,3,3.0,2,131,1.0,47500000,1,0,1,11291.5
1700.0,3,4.0,2,131,2.0,45000000,1,0,1,11291.5
1800.0,3,3.0,1,131,2.0,43500000,1,0,1,24166.0
2000.0,3,3.0,2,307,2.0,37500000,1,1,0,30000.0
1100.0,3,3.0,2,290,2.0,18500000,1,1,0,30000.0
1750.0,3,3.0,2,131,2.0,35000000,1,1,1,170000.0
1200.0,2,2.0,0,133,1.0,27500000,1,1,1,18055.0
1500.0,3,4.0,2,131,2.0,45000000,1,1,1,18055.0
1800.0,3,4.0,1,131,2.0,47000000,1,0,1,18055.0
1600.0,3,4.0,1,131,2.0,27500000,1,1,1,18055.0
1700.0,3,3.0,1,308,1.0,36500000,1,1,0,25000.0
1980.0,3,4.0,2,307,1.0,35000000,0,0,0,17677.0
1250.0,3,3.0,1,290,1.0,24000000,1,1,1,17677.0
1450.0,3,3.0,1,290,1.0,45000000,1,0,1,37037.0
2097.0,3,3.0,2,44,1.0,29000000,1,1,1,11291.5
1250.0,3,3.0,1,17,1.0,25500000,0,0,1,11291.5
1600.0,3,3.0,1,44,2.0,33500000,1,0,1,20938.0
1700.0,3,3.0,1,44,2.0,47500000,1,0,1,20938.0
1116.0,3,3.0,1,44,1.0,14700000,1,1,1,20938.0
1070.0,2,3.0,1,44,1.0,18000000,1,0,1,20938.0
1200.0,3,3.0,1,44,1.0,22500000,1,0,1,20938.0
1200.0,3,3.0,2,44,1.0,22000000,1,0,1,18333.0
1200.0,3,3.0,1,46,1.0,22200000,1,0,1,18333.0
1450.0,3,3.0,1,44,1.0,22500000,1,1,1,18333.0
1000.0,2,2.0,1,44,1.0,7500000,1,1,0,18333.0
2430.0,4,4.0,0,47,5.0,30000000,1,1,1,18333.0
945.0,2,1.0,2,44,5.0,6500000,1,1,0,6878.0
1650.0,3,3.0,2,44,5.0,35000000,1,0,1,6878.0
1350.0,3,2.0,1,216,1.0,17500000,1,1,1,6878.0
1800.0,4,4.0,1,44,2.0,40000000,1,0,1,6878.0
125.0,3,3.0,1,44,2.0,11500000,1,0,1,6878.0
1440.0,3,3.0,1,44,2.0,22500000,1,0,1,6878.0
1900.0,3,4.0,1,44,2.0,28500000,1,0,1,6878.0
1800.0,3,3.0,1,44,2.0,29000000,1,1,1,6878.0
1200.0,3,2.0,1,44,1.0,15500000,1,1,1,12916.0
1800.0,3,3.0,1,216,1.0,26000000,1,1,1,12916.0
1200.0,3,3.0,1,44,1.0,16500000,1,1,1,12916.0
4118.0,4,5.0,2,44,3.0,55000000,1,0,1,12916.0
1050.0,3,2.0,1,44,3.0,12500000,1,1,1,12916.0
875.0,3,3.0,1,44,3.0,17500000,1,0,1,12916.0
990.0,2,2.0,2,45,1.0,11500000,1,1,1,12916.0
11050.0,3,3.0,2,44,1.0,18500000,1,0,1,12916.0
